YY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
97 11 16 11 254  9.4 12.1  1.38 10.00  5.75 999 1004.6   2.0   9.7 999.0 99.0
97 11 16 12 264  8.7 10.8  1.39  9.09  5.72 999 1004.2   1.7   9.6 999.0 99.0
97 11 16 13 273  9.4 11.8  1.38 10.00  5.67 999 1003.9   2.0   9.5 999.0 99.0
97 11 16 14 266  8.3 10.7  1.29  9.09  5.50 999 1004.1   2.0   9.6 999.0 99.0
97 11 16 15 282  7.8 10.2  1.18  9.09  5.35 999 1003.8   2.0   9.7 999.0 99.0
97 11 16 16 287  8.2 10.5  1.13 11.11  5.52 999 1003.3   2.0   9.7 999.0 99.0
97 11 16 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 11 16 18 295  9.3 12.7  1.09 11.11  4.86 999 1002.9   3.1   9.7 999.0 99.0
97 11 16 19 292 11.3 14.5  1.03 10.00  4.13 999 1003.2   3.2   9.6 999.0 99.0
97 11 16 20 299 11.7 14.3  1.15  3.85  4.07 999 1004.6   3.0   9.6 999.0 99.0
97 11 16 21 304 11.7 15.3  1.16  4.00  4.13 999 1005.6   2.9   9.5 999.0 99.0
97 11 16 22 293 10.4 12.8  1.08  3.85  3.95 999 1006.7   2.9   9.5 999.0 99.0
97 11 16 23 292 12.2 15.0  1.12  3.85  4.08 999 1007.7   2.9   9.5 999.0 99.0
97 11 17 00 288  9.8 12.8  1.10  3.57  4.18 999 1008.8   2.4   9.5 999.0 99.0
97 11 17 01 295  9.8 13.0  1.18  9.09  4.46 999 1009.7   2.0   9.5 999.0 99.0
97 11 17 02 301 10.9 14.3  1.14  8.33  4.47 999 1010.3   1.7   9.5 999.0 99.0
97 11 17 03 296 10.5 13.5  1.26  6.25  4.43 999 1010.9   1.5   9.5 999.0 99.0
97 11 17 04 283 11.0 13.3  1.28  4.17  4.24 999 1011.3    .9   9.5 999.0 99.0
97 11 17 05 287  7.8 10.8  1.16  6.25  4.51 999 1011.9    .4   9.5 999.0 99.0
97 11 17 06 276 10.4 14.2  1.08  3.45  4.26 999 1012.0    .3   9.5 999.0 99.0
97 11 17 07 283  9.3 12.0  1.09  3.85  4.01 999 1012.6    .0   9.5 999.0 99.0
97 11 17 08 276 11.8 14.7   .98  3.70  4.06 999 1012.3   -.3   9.5 999.0 99.0
97 11 17 09 278 11.1 14.3   .94  3.70  3.91 999 1012.7   -.3   9.5 999.0 99.0
97 11 17 10 274  9.6 13.3   .92  3.57  3.88 999 1013.6   -.5   9.5 999.0 99.0
97 11 17 11 271  9.6 11.4   .80  3.45  3.72 999 1014.2    .1   9.5 999.0 99.0
97 11 17 12 263  8.4 12.2   .79  3.33  3.67 999 1014.8    .5   9.5 999.0 99.0
97 11 17 13 244  8.5 10.7   .64 10.00  3.80 999 1015.0    .4   9.4 999.0 99.0
97 11 17 14 246 10.0 12.0   .65  3.33  3.69 999 1015.1   1.0   9.4 999.0 99.0
97 11 17 15 244 11.6 13.9   .85  3.70  3.67 999 1014.8   2.1   9.4 999.0 99.0
97 11 17 16 236 10.9 13.1   .74  3.70  3.61 999 1014.8   2.9   9.5 999.0 99.0
97 11 17 17 244 10.9 13.6   .81  3.85  3.65 999 1014.1   3.9   9.5 999.0 99.0
97 11 17 18 260 11.5 13.3   .91  3.70  3.64 999 1013.4   5.1   9.5 999.0 99.0
97 11 17 19 255  9.9 12.6   .90  4.00  3.68 999 1014.2   6.1   9.5 999.0 99.0
97 11 17 20 255 10.3 12.6   .95  4.00  3.71 999 1014.8   6.1   9.5 999.0 99.0
97 11 17 21 259  9.1 11.9   .89  3.70  3.59 999 1015.8   6.0   9.4 999.0 99.0
97 11 17 22 265 10.8 13.7   .88  3.70  3.50 999 1016.6   5.8   9.4 999.0 99.0
97 11 17 23 270 11.4 14.2   .76  3.57  3.41 999 1017.5   5.5   9.4 999.0 99.0
97 11 18 00 268  9.5 12.0   .76  3.70  3.51 999 1018.6   5.2   9.4 999.0 99.0
97 11 18 01 268  9.5 12.0   .67  3.57  3.43 999 1019.5   4.8   9.4 999.0 99.0
97 11 18 02 271  9.6 12.2   .73  3.70  3.40 999 1020.1   4.4   9.4 999.0 99.0
97 11 18 03 273  8.7 10.3   .57  3.57  3.33 999 1020.4   4.2   9.4 999.0 99.0
97 11 18 04 274  9.3 11.7   .54  3.33  3.25 999 1020.5   4.1   9.4 999.0 99.0
97 11 18 05 271  8.6 10.5   .60  3.33  3.27 999 1021.1   3.9   9.4 999.0 99.0
97 11 18 06 281  8.7 10.3   .58  3.57  3.28 999 1021.0   3.6   9.3 999.0 99.0
97 11 18 07 274  8.2 10.2   .58  3.45  3.28 999 1021.3   3.5   9.1 999.0 99.0
97 11 18 08 274  9.2 11.0   .62  3.45  3.24 999 1022.1   3.6   9.1 999.0 99.0
97 11 18 09 279  9.1 10.8   .67  3.23  3.22 999 1023.0   3.4   9.1 999.0 99.0
97 11 18 10 290  6.8  8.4   .59  3.33  3.31 999 1023.6   3.2   9.4 999.0 99.0
97 11 18 11 282  6.1  7.3   .51  3.12  3.14 999 1024.1   2.9   9.4 999.0 99.0
97 11 18 12 272  5.0  6.2   .40  3.03  3.09 999 1024.8   3.1   9.4 999.0 99.0
97 11 18 13 277  4.1  5.2   .33  2.78  3.23 999 1025.2   3.1   9.4 999.0 99.0
97 11 18 14 332  3.2  4.5   .27  2.63  3.42 999 1025.7   3.6   9.2 999.0 99.0
97 11 18 15 339  2.0  3.0   .26  2.70  3.57 999 1025.7   3.9   9.4 999.0 99.0
97 11 18 16 281   .6  1.8   .24 10.00  4.13 999 1025.2   4.4   9.4 999.0 99.0
97 11 18 17 267   .6  1.0   .23  9.09  4.14 999 1024.3   5.3   9.1 999.0 99.0
97 11 18 18 291   .9  2.6   .22  8.33  4.61 999 1024.2   5.4   9.4 999.0 99.0
97 11 18 19  33   .5  1.4   .24  5.26  4.70 999 1023.7   5.0   9.4 999.0 99.0
97 11 18 20 117  1.8  2.9   .28  4.55  4.87 999 1023.5   5.2   9.4 999.0 99.0
97 11 18 21 116  1.9  3.4   .29  4.55  4.85 999 1023.5   5.0   9.4 999.0 99.0
97 11 18 22 123  2.8  3.8   .31  4.35  4.64 999 1023.5   5.1   9.3 999.0 99.0
97 11 18 23 136  3.8  5.4   .29  4.17  4.60 999 1023.5   5.1   9.3 999.0 99.0
97 11 19 00 140  4.3  6.3   .30  6.67  4.57 999 1023.3   5.5   9.4 999.0 99.0
97 11 19 01 199  4.2  5.5   .34  4.76  4.56 999 1023.5   5.1   9.1 999.0 99.0
97 11 19 02 195  6.1  7.4   .33  4.00  4.48 999 1022.7   5.0   9.3 999.0 99.0
97 11 19 03 202  6.3  7.2   .38  2.63  3.61 999 1022.6   4.8   9.3 999.0 99.0
97 11 19 04 218  5.3  6.5   .40  2.50  3.42 999 1022.2   4.7   9.1 999.0 99.0
97 11 19 05 234  4.9  6.3   .36  2.63  3.66 999 1022.1   4.4   9.1 999.0 99.0
97 11 19 06 230  3.6  4.6   .32  5.56  4.06 999 1021.4   4.3   9.0 999.0 99.0
97 11 19 07 228  4.8  5.8   .28  5.56  4.52 999 1021.4   4.4   9.0 999.0 99.0
97 11 19 08 215  5.6  6.9   .28  5.56  4.64 999 1021.1   4.3   9.0 999.0 99.0
97 11 19 09 220  6.0  6.8   .30  2.50  3.54 999 1020.9   4.0   9.0 999.0 99.0
97 11 19 10 212  4.9  5.9   .28  2.56  3.76 999 1020.7   4.0   9.0 999.0 99.0
97 11 19 11 223  4.6  5.4   .21  9.09  4.65 999 1020.6   3.5   9.0 999.0 99.0
97 11 19 12 243  3.7  4.6   .21 10.00  5.31 999 1021.0   3.1   9.1 999.0 99.0
97 11 19 13 225  3.3  4.3   .25 10.00  4.77 999 1021.0   2.5   9.1 999.0 99.0
97 11 19 14 239  4.3  5.2   .25 10.00  4.37 999 1020.6   2.4   9.0 999.0 99.0
97 11 19 15 247  4.0  5.0   .25  8.33  4.37 999 1020.5   2.8   9.1 999.0 99.0
97 11 19 16 237  3.3  4.2   .25  9.09  4.59 999 1019.6   3.1   9.1 999.0 99.0
97 11 19 17 231  3.6  4.7   .23  8.33  5.02 999 1018.1   3.9   9.2 999.0 99.0
97 11 19 18 263  4.0  5.5   .22  8.33  4.75 999 1016.6   4.8   9.3 999.0 99.0
97 11 19 19 258  3.7  4.5   .21  9.09  5.24 999 1015.9   5.5   9.2 999.0 99.0
97 11 19 20 264  4.1  5.1   .22 11.11  5.18 999 1016.2   6.3   9.1 999.0 99.0
97 11 19 21 264  2.8  3.5   .20 12.50  5.78 999 1015.7   6.3   9.1 999.0 99.0
97 11 19 22 214  4.1  4.9   .21 12.50  4.85 999 1015.8   6.7   9.0 999.0 99.0
97 11 19 23 237  3.0  3.8   .18 11.11  6.18 999 1015.9   6.6   9.1 999.0 99.0
97 11 20 00 212  3.1  4.3   .19 11.11  5.85 999 1015.0   6.4   9.0 999.0 99.0
97 11 20 01 218  4.5  5.3   .19 11.11  6.35 999 1015.7   6.3   9.0 999.0 99.0
97 11 20 02 207  3.2  3.9   .19 10.00  6.47 999 1014.9   5.8   9.0 999.0 99.0
97 11 20 03 258  4.1  5.0   .20 11.11  6.83 999 1014.2   5.8   9.0 999.0 99.0
97 11 20 04 249  4.6  5.6   .21 10.00  6.30 999 1013.5   5.2   9.0 999.0 99.0
97 11 20 05 259  4.0  4.9   .22 10.00  6.52 999 1012.9   5.5   9.0 999.0 99.0
97 11 20 06 256  3.9  6.0   .22 10.00  6.31 999 1012.6   5.7   9.0 999.0 99.0
97 11 20 07 248  5.4  6.3   .19  9.09  5.35 999 1012.7   5.2   9.0 999.0 99.0
97 11 20 08 248  4.4  5.4   .20 10.00  4.32 999 1012.2   5.2   9.0 999.0 99.0
97 11 20 09 257  5.2  6.1   .28  2.56  3.30 999 1011.9   4.7   9.0 999.0 99.0
97 11 20 10 243  2.9  3.7   .25  2.56  3.41 999 1011.7   4.7   9.0 999.0 99.0
97 11 20 11 247  6.3  7.6   .33  2.63  3.01 999 1011.8   4.7   9.0 999.0 99.0
97 11 20 12 252  6.0  7.1   .38  2.78  3.16 999 1012.3   4.6   9.0 999.0 99.0
97 11 20 13 257  6.9  8.1   .38  2.78  3.05 999 1012.7   4.7   9.0 999.0 99.0
97 11 20 14 266  8.0  9.7   .46  2.94  3.09 999 1012.7   5.2   9.0 999.0 99.0
97 11 20 15 268 10.0 12.0   .62  3.12  3.19 999 1012.9   5.5   9.0 999.0 99.0
97 11 20 16 267  6.3  8.3   .23  6.67  4.80 999 1013.0   5.8  10.0 999.0 99.0
97 11 20 17 268  7.4  9.4   .52  3.33  3.29 999 1012.7   5.9   9.0 999.0 99.0
97 11 20 18 281  9.0 11.3   .45  3.12  3.19 999 1012.0   7.1   9.0 999.0 99.0
97 11 20 19 291 11.5 14.1   .71  3.57  3.33 999 1012.6   7.1   9.0 999.0 99.0
97 11 20 20 274  9.5 11.7   .91  3.70  3.60 999 1013.9   7.1   9.0 999.0 99.0
97 11 20 21 280 11.1 13.6   .85  3.57  3.46 999 1014.6   7.1   9.0 999.0 99.0
97 11 20 22 290  9.5 11.2   .83  3.85  3.50 999 1015.8   6.4   9.0 999.0 99.0
97 11 20 23 275  8.3  9.9   .73  3.57  3.33 999 1017.1   6.3   9.0 999.0 99.0
97 11 21 00 275  7.6  9.0   .51  3.23  3.10 999 1017.9   6.0   9.0 999.0 99.0
97 11 21 01 271  8.4  9.7   .44  3.03  3.03 999 1019.0   6.0   9.0 999.0 99.0
97 11 21 02 260  6.6  8.1   .40  3.03  3.00 999 1019.5   5.6   9.0 999.0 99.0
97 11 21 03 241  5.7  7.1   .38  2.86  3.01 999 1019.7   5.4   9.0 999.0 99.0
97 11 21 04 244  5.5  6.9   .26  2.70  3.22 999 1019.9   4.7   9.0 999.0 99.0
97 11 21 05 233  4.3  5.1   .26  2.50  3.23 999 1020.5   4.8   9.0 999.0 99.0
97 11 21 06 213  5.7  6.5   .22  2.50  3.72 999 1020.5   4.0   9.0 999.0 99.0
97 11 21 07 224  4.7  5.5   .27  2.56  3.38 999 1020.5   4.4   9.0 999.0 99.0
97 11 21 08 197  4.3  5.0   .23  2.50  3.58 999 1019.8   4.7   9.0 999.0 99.0
97 11 21 09 195  6.5  7.3   .22  2.50  3.46 999 1019.7   5.0   9.0 999.0 99.0
97 11 21 10 180  6.1  7.3   .33  2.56  2.90 999 1020.3   4.6   9.0 999.0 99.0
97 11 21 11 180  7.5  9.0   .27  2.50  3.03 999 1020.3   4.4   9.0 999.0 99.0
97 11 21 12 187  8.2  9.3   .47  2.86  2.97 999 1020.4   4.9   9.0 999.0 99.0
97 11 21 13 188  6.8  7.9   .44  3.23  3.17 999 1020.4   5.2   9.0 999.0 99.0
97 11 21 14 192  6.2  7.2   .43  3.45  3.39 999 1020.4   5.8   9.0 999.0 99.0
97 11 21 15 195  6.6  8.9   .41  3.57  3.43 999 1019.7   7.9   9.0 999.0 99.0
97 11 21 16 206  8.6 10.0   .60  3.12  3.18 999 1019.0   9.7   9.0 999.0 99.0
97 11 21 17 203  8.3 10.6   .72  3.23  3.42 999 1018.1  10.6   9.0 999.0 99.0
97 11 21 18 203  7.3  8.7   .67  3.33  3.47 999 1017.4  11.4   9.0 999.0 99.0
97 11 21 19 188  5.9  7.3   .70 11.11  3.72 999 1016.8  11.4   9.0 999.0 99.0
97 11 21 20 187  6.3  7.1   .73 11.11  3.94 999 1016.5  11.4   9.0 999.0 99.0
97 11 21 21 183  6.8  8.7   .68 10.00  4.30 999 1016.4  11.7   9.0 999.0 99.0
97 11 21 22 182  5.8  6.9   .71 11.11  4.82 999 1016.5  11.3   9.0 999.0 99.0
97 11 21 23 167  5.3  6.0   .70 11.11  5.08 999 1016.7  10.2   9.0 999.0 99.0
97 11 22 00 178  5.0  5.6   .67 11.11  5.27 999 1017.1  10.2   9.0 999.0 99.0
97 11 22 01 182  5.0  6.1   .58 10.00  5.34 999 1017.2  10.1   9.0 999.0 99.0
97 11 22 02 187  4.4  4.9   .56 11.11  5.19 999 1017.2   9.8   9.0 999.0 99.0
97 11 22 03 180  3.2  3.6   .58 10.00  5.50 999 1016.6   9.5   9.0 999.0 99.0
97 11 22 04 166  3.4  3.8   .61 10.00  5.85 999 1016.5   9.1   9.0 999.0 99.0
97 11 22 05 176  2.6  4.1   .58 10.00  5.98 999 1015.9   9.5   9.0 999.0 99.0
97 11 22 06 197  3.6  4.9   .56  9.09  6.14 999 1015.7  10.3   9.0 999.0 99.0
97 11 22 07  47  1.7  2.1   .56 10.00  6.22 999 1014.6   9.4   8.9 999.0 99.0
97 11 22 08  30  5.8  6.7   .55  9.09  6.41 999 1012.7   8.8   9.0 999.0 99.0
97 11 22 09  47  6.3  7.3   .54 11.11  5.85 999 1011.8   8.6   9.0 999.0 99.0
97 11 22 10  42  7.1  8.4   .59 10.00  4.12 999 1011.3   7.9   9.0 999.0 99.0
97 11 22 11  41  8.7 10.3   .72  3.33  3.70 999 1010.3   7.8   9.0 999.0 99.0
97 11 22 12  40  7.8  9.9   .85  3.57  3.77 999 1009.5   7.9   9.0 999.0 99.0
97 11 22 13  34 11.0 13.3  1.03  4.00  3.91 999 1009.2   7.9   9.0 999.0 99.0
97 11 22 14  30 12.6 15.9  1.63  5.00  4.37 999 1008.1   7.8   9.0 999.0 99.0
97 11 22 15  26 13.8 16.4  2.13  6.25  4.94 999 1007.7   7.1   8.9 999.0 99.0
97 11 22 16  16 13.7 16.4  2.59  6.67  5.51 999 1008.5   6.4   8.9 999.0 99.0
97 11 22 17  10 13.5 17.3  2.71  7.14  5.78 999 1008.9   5.2   8.9 999.0 99.0
97 11 22 18  10 14.2 18.0  2.95  7.69  6.00 999 1008.8   5.1   8.9 999.0 99.0
97 11 22 19  10 13.3 16.2  2.98  8.33  6.01 999 1009.5   4.8   8.9 999.0 99.0
97 11 22 20  14 13.5 16.3  3.26  8.33  6.35 999 1010.1   4.5   8.9 999.0 99.0
97 11 22 21  11 12.0 14.9  3.12  8.33  6.28 999 1011.6   4.3   8.9 999.0 99.0
97 11 22 22  14 11.1 13.4  3.07  8.33  6.30 999 1012.6   3.9   8.9 999.0 99.0
97 11 22 23  15 10.5 12.5  2.94  8.33  6.35 999 1013.4   3.9   8.9 999.0 99.0
97 11 23 00  16  9.9 12.1  2.88  8.33  6.45 999 1014.3   3.9   8.9 999.0 99.0
97 11 23 01  15 10.3 12.9  2.96  9.09  6.55 999 1014.6   3.6   8.9 999.0 99.0
97 11 23 02  23  9.1 11.0  2.72  7.69  6.38 999 1015.9   3.5   8.9 999.0 99.0
97 11 23 03  20  7.8  9.9  2.57  9.09  6.37 999 1017.2   3.2   8.9 999.0 99.0
97 11 23 04  23  8.2 10.8  2.78  9.09  6.68 999 1017.2   3.3   8.9 999.0 99.0
97 11 23 05  27  8.1 10.4  2.79  9.09  6.76 999 1017.3   3.4   8.9 999.0 99.0
97 11 23 06  34  7.5  9.4  2.68  9.09  6.63 999 1017.3   3.9   8.8 999.0 99.0
97 11 23 07  38  7.3  8.9  2.47  8.33  6.49 999 1017.5   3.6   8.8 999.0 99.0
97 11 23 08  35  8.2 10.2  2.25  8.33  6.18 999 1016.7   3.9   8.8 999.0 99.0
97 11 23 09  38  8.4 10.1  2.22  8.33  6.16 999 1016.6   4.1   8.8 999.0 99.0
97 11 23 10  46  7.5  8.7  2.20  8.33  6.11 999 1017.4   4.3   8.8 999.0 99.0
97 11 23 11  45  6.8  8.5  2.25  8.33  6.24 999 1017.5   4.3   8.9 999.0 99.0
97 11 23 12  36  6.6  8.4  1.93  8.33  5.91 999 1017.9   4.4   8.9 999.0 99.0
97 11 23 13  32  6.6  7.9  2.03  9.09  6.15 999 1018.0   4.7   8.8 999.0 99.0
97 11 23 14  30  6.5  8.0  1.97  9.09  6.18 999 1017.8   4.8   8.8 999.0 99.0
97 11 23 15  33  6.9  8.6  1.87  8.33  6.08 999 1017.4   5.2   8.7 999.0 99.0
97 11 23 16  32  5.6  6.6  1.72  8.33  5.83 999 1016.6   5.6   8.7 999.0 99.0
97 11 23 17  10  5.1  6.2  1.65  9.09  6.01 999 1015.9   5.6   8.7 999.0 99.0
97 11 23 18 348  7.8  9.0  1.82  8.33  6.25 999 1015.1   5.3   8.7 999.0 99.0
97 11 23 19 333  8.5 10.1  1.73  8.33  5.44 999 1014.3   4.6   8.7 999.0 99.0
97 11 23 20 344  9.5 11.9  1.79  8.33  5.55 999 1013.9   4.3   8.7 999.0 99.0
97 11 23 21 349  9.6 11.3  1.63  8.33  4.99 999 1013.8   4.3   8.7 999.0 99.0
97 11 23 22 353  9.7 11.8  1.67  7.14  5.23 999 1013.6   3.7   8.7 999.0 99.0
97 11 23 23 353  8.4  9.9  1.68  7.14  5.26 999 1014.0   3.6   8.7 999.0 99.0
97 11 24 00 325  6.7  8.4  1.62  7.69  5.39 999 1014.2   1.9   8.7 999.0 99.0
97 11 24 01 312  5.3  6.6  1.42  9.09  5.29 999 1014.2   1.2   8.7 999.0 99.0
97 11 24 02 316  5.3  6.8  1.48 10.00  5.80 999 1013.5    .8   8.7 999.0 99.0
97 11 24 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 11 24 04 297  4.7  6.3  1.30  9.09  5.83 999 1012.0    .7   8.7 999.0 99.0
97 11 24 05 318  4.9  6.0  1.13  9.09  5.73 999 1011.2    .9   8.7 999.0 99.0
97 11 24 06 301  4.2  5.6  1.37  9.09  6.09 999 1010.4   1.3   8.7 999.0 99.0
97 11 24 07 293  3.7  5.4  1.38  9.09  6.23 999 1009.8   1.8   8.7 999.0 99.0
97 11 24 08 296  5.9  8.1  1.13  8.33  6.15 999 1009.3   1.3   8.7 999.0 99.0
97 11 24 09 299  3.8  5.0  1.05  7.69  5.53 999 1008.4   1.2   8.7 999.0 99.0
97 11 24 10 283  5.8  7.4  1.05  9.09  5.56 999 1008.1    .8   8.7 999.0 99.0
97 11 24 11 281  6.7  8.2  1.01  7.14  5.05 999 1007.6   1.2   8.7 999.0 99.0
97 11 24 12 278  8.0  9.6   .94  7.14  4.75 999 1007.9   2.0   8.7 999.0 99.0
97 11 24 13 303  8.1  9.8   .96  8.33  4.81 999 1008.0   3.0   8.7 999.0 99.0
97 11 24 14 310  8.9 10.7  1.00 10.00  4.57 999 1008.4   3.1   8.7 999.0 99.0
97 11 24 15 302  7.6  9.7  1.09  9.09  4.54 999 1008.7   2.9   8.7 999.0 99.0
97 11 24 16 299 10.4 13.7  1.17 10.00  4.33 999 1007.9   3.7   8.7 999.0 99.0
97 11 24 17 294  9.4 11.7  1.20  9.09  4.48 999 1007.5   3.9   8.7 999.0 99.0
97 11 24 18 294  9.8 11.5  1.23  3.70  4.40 999 1007.3   4.0   8.7 999.0 99.0
97 11 24 19 303 11.4 13.3  1.29  4.00  4.36 999 1007.9   4.4   8.7 999.0 99.0
97 11 24 20 292 11.4 14.3  1.46  4.00  4.44 999 1008.7   4.0   8.7 999.0 99.0
97 11 24 21 294 11.2 13.7  1.43  4.35  4.41 999 1009.6   4.0   8.7 999.0 99.0
97 11 24 22 287 10.6 13.3  1.19  4.00  4.21 999 1010.6   3.5   8.7 999.0 99.0
97 11 24 23 288 11.4 14.5  1.26  4.00  4.11 999 1011.6   3.5   8.7 999.0 99.0
97 11 25 00 291 10.4 13.0  1.12  4.00  4.16 999 1012.6   3.0   8.7 999.0 99.0
97 11 25 01 292 10.2 13.1  1.00  3.85  3.86 999 1013.4   2.7   8.7 999.0 99.0
97 11 25 02 296 12.0 14.6   .93  3.70  3.69 999 1013.7   2.4   8.7 999.0 99.0
97 11 25 03 300 12.6 15.6  1.04  3.70  3.68 999 1014.5   1.7   8.7 999.0 99.0
97 11 25 04 302 15.4 19.1  1.30  4.35  3.95 999 1015.3    .2   8.7 999.0 99.0
97 11 25 05 300 14.3 17.4  1.77  5.26  4.33 999 1016.6  -1.2   8.7 999.0 99.0
97 11 25 06 299 11.3 13.2  1.54  5.26  4.33 999 1017.9  -2.0   8.7 999.0 99.0
97 11 25 07 290 12.7 15.9  1.52  4.76  4.23 999 1017.6  -2.3   8.7 999.0 99.0
97 11 25 08 300 11.7 16.0  1.43  4.55  4.25 999 1018.7  -2.8   8.7 999.0 99.0
97 11 25 09 295 11.2 14.2  1.45  4.76  4.20 999 1019.3  -3.3   8.6 999.0 99.0
97 11 25 10 291  9.8 12.2  1.22  4.55  4.05 999 1020.3  -3.2   8.6 999.0 99.0
97 11 25 11 999 99.0 99.0  1.37  4.76  4.26 999 1020.3  -3.0   8.6 999.0 99.0
97 11 25 12 286 11.8 14.2  1.40  4.55  4.23 999 1020.8  -2.8   8.6 999.0 99.0
97 11 25 13 292  8.3  9.9  1.11  4.17  3.95 999 1021.6  -3.0   8.6 999.0 99.0
97 11 25 14 289  5.3  7.5   .73  3.45  3.60 999 1021.3  -3.1   8.6 999.0 99.0
97 11 25 15 269  6.5  8.1   .51  2.94  3.74 999 1021.3  -2.5   8.6 999.0 99.0
97 11 25 16 245  6.2  8.1   .47  2.78  3.62 999 1020.6  -1.6   8.6 999.0 99.0
97 11 25 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
97 11 25 18 234  6.4  7.9   .44  2.63  3.41 999 1018.5    .5   8.6 999.0 99.0
97 11 25 19 213  6.7  8.4   .47  2.78  3.29 999 1017.4   1.8   8.6 999.0 99.0
97 11 25 20 211  7.3  9.7   .51  2.94  3.45 999 1016.5   2.3   8.6 999.0 99.0
97 11 25 21 199  8.5 10.2   .52  3.03  3.34 999 1015.1   2.0   8.6 999.0 99.0
97 11 25 22 211  8.5 10.3   .68  3.23  3.41 999 1014.2   2.2   8.6 999.0 99.0
97 11 25 23 202  8.0 11.3   .62  3.12  3.32 999 1013.4   2.4   8.6 999.0 99.0
97 11 26 00 217 10.4 13.2   .76  3.23  3.35 999 1012.1   3.2   8.6 999.0 99.0
97 11 26 01 218 11.9 15.1   .87  3.57  3.41 999 1010.9   3.4   8.6 999.0 99.0
97 11 26 02 222  9.2 11.6   .85  3.57  3.49 999 1010.6   3.6   8.6 999.0 99.0
97 11 26 03 216  9.5 12.0   .80  3.45  3.48 999 1009.6   4.2   8.6 999.0 99.0
97 11 26 04 215 10.3 13.0   .84  3.70  3.47 999 1008.7   4.3   8.4 999.0 99.0
97 11 26 05 230  9.2 11.8   .86  3.70  3.55 999 1008.7   5.0   8.3 999.0 99.0
97 11 26 06 223 11.2 13.3   .87  3.57  3.49 999 1007.3   5.2   8.5 999.0 99.0
97 11 26 07 225  9.9 12.2   .87  3.70  3.46 999 1007.6   5.2   8.3 999.0 99.0
97 11 26 08 223  9.3 11.7   .82  3.45  3.43 999 1007.4   5.2   8.3 999.0 99.0
97 11 26 09 220  9.0 12.2   .73  3.33  3.47 999 1007.5   5.5   8.3 999.0 99.0
97 11 26 10 215  9.7 11.4   .79  3.23  3.47 999 1007.2   5.5   8.3 999.0 99.0
97 11 26 11 214  9.3 10.9   .79  3.57  3.40 999 1007.0   5.5   8.3 999.0 99.0
97 11 26 12 213  9.1 10.8   .74  3.23  3.34 999 1006.8   5.6   8.3 999.0 99.0
97 11 26 13 210  9.5 11.5   .72  3.23  3.26 999 1006.9   5.5   8.3 999.0 99.0
97 11 26 14 215  9.1 11.5   .80  3.23  3.32 999 1007.2   5.9   8.3 999.0 99.0
97 11 26 15 214  8.5 10.4   .89  3.45  3.33 999 1007.0   7.1   8.3 999.0 99.0
97 11 26 16 230  7.2  8.8   .74  3.03  3.36 999 1006.5   8.2   8.3 999.0 99.0
97 11 26 17 230  6.3  7.2   .53 11.11  3.40 999 1005.6   9.0   8.3 999.0 99.0
97 11 26 18 204  1.4  2.5   .40 11.11  4.25 999 1004.8   9.5   8.6 999.0 99.0
97 11 26 19 222  4.6  5.8   .30 11.11  5.43 999 1003.8  10.4   8.6 999.0 99.0
97 11 26 20 261  2.1  2.5   .32 11.11  6.10 999 1002.9   9.8   8.6 999.0 99.0
97 11 26 21 195  4.9  5.8   .35 10.00  6.80 999 1002.6  10.6   8.6 999.0 99.0
97 11 26 22 188  4.2  4.9   .40 11.11  5.69 999 1001.8  10.2   8.6 999.0 99.0
97 11 26 23 186  5.2  6.0   .35 11.11  5.84 999 1000.3   9.7   8.6 999.0 99.0
97 11 27 00 183  4.4  5.2   .33 11.11  6.37 999  998.8   9.7   8.6 999.0 99.0
97 11 27 01 180  7.0  8.6   .39 11.11  4.64 999  997.6   9.0   8.6 999.0 99.0
97 11 27 02 180  5.7  6.6   .45 11.11  3.81 999  996.1   9.0   8.6 999.0 99.0
97 11 27 03 187  4.6  5.6   .45 12.50  3.97 999  995.2   9.0   8.6 999.0 99.0
97 11 27 04 220 10.5 14.3   .49 11.11  3.57 999  993.2   9.5   8.6 999.0 99.0
97 11 27 05 238  8.9 10.9   .79  3.45  3.45 999  992.5   8.2   8.6 999.0 99.0
97 11 27 06 215  7.3  9.1   .58  3.12  3.44 999  991.7   7.9   8.6 999.0 99.0
97 11 27 07 218  9.3 11.3   .57  2.78  3.45 999  991.0   8.2   8.6 999.0 99.0
97 11 27 08 232 10.0 11.9   .65  3.12  3.37 999  990.4   8.2   8.6 999.0 99.0
97 11 27 09 239 10.4 12.5   .71  3.33  3.57 999  990.2   7.9   8.6 999.0 99.0
97 11 27 10 265 11.7 14.4   .87  3.70  3.63 999  990.0   7.9   8.5 999.0 99.0
97 11 27 11 262 13.4 16.4  1.20  4.17  3.89 999  990.9   6.7   8.3 999.0 99.0
97 11 27 12 265 14.2 16.6  1.42  4.55  4.12 999  991.6   6.0   8.3 999.0 99.0
